Hex_ID,Depth_m
1376511,-16.80615092
1376512,-16.22779901
1376513,-15.41461143
1376514,-14.30548611
1376515,-13.37461851
1376516,-12.69846327
1376517,-11.74024618
1376518,-10.74172457
1376519,-9.958151468
1376520,-9.561487889
1376521,-9.854203162
1376522,-9.374264433
1376523,-9.411480766
1376524,-9.907332477
1376525,-10.71164268
1376526,-10.86158004
1376527,-10.31133224
1376528,-9.997817651
1376529,-9.722097853
1376530,-9.683651944
1376531,-10.56929672
1376532,-11.99506435
1376533,-11.8055794
1376534,-12.03848379
1376535,-12.19713224
1376536,-12.36389881
1376537,-12.78456383
1376538,-14.01109129
1376539,-13.92343269
1376540,-13.14272336
1376541,-12.86186725
1376542,-12.71794232
1376543,-12.85377472
1376544,-13.08324327
1376545,-13.76210881
1376546,-13.41143603
1376547,-13.01168369
1376548,-12.99081519
1376549,-13.08218636
1376550,-13.32185778
1376551,-13.86514787
1376552,-14.99869845
1376553,-15.09182649
1376554,-15.65681177
1376555,-16.07845812
1376556,-16.4414476
1376557,-17.34635748
1376558,-17.68170794
1376559,-17.85897386
1376560,-17.9578841
1376561,-18.04481601
1376562,-17.52267113
1376563,-16.68165968
1376564,-15.94545927
1376565,-14.73625517
1376566,-15.3455517
1376567,-15.66997259
1376568,-15.8664513
1376569,-16.90122651
1376570,-18.33551687
1376571,-20.47914067
1376572,-22.37678066
1376573,-22.03077387
1376574,-22.0810894
1376575,-20.69808312
1376576,-18.86123245
1376577,-16.38520103
1376578,-13.33247225
1376579,-7.283514143
1376580,-0.850542052
1376581,0
1376582,-0.000154956
1376583,-0.456457349
1376584,-2.451848016
1376585,-6.145653365
1376586,-10.84645887
1376587,-15.7109759
1376588,-21.50650122
1376589,-26.86448348
1376590,-31.13887839
1376591,-34.02771601
1376592,-35.60450349
1376593,-35.6684554
1376594,-35.09065345
1376595,-33.74052656
1376596,-32.42557659
1376597,-30.84694737
1376598,-28.13056434
1376599,-13.84960347
1378855,-0.02433633
1378856,-0.279345358
1378857,-0.784614608
1378858,-3.316374316
1378859,-5.869049899
1378860,-7.339389221
1378861,-8.834971188
1378862,-11.04117257
1378863,-13.8169636
1378864,-14.74727077
1378865,-14.60915944
1378866,-14.75936073
1378867,-15.16898922
1378868,-15.63506077
1378869,-15.77822645
1378870,-15.38764099
1378871,-14.17410576
1378872,-13.27193757
1378873,-12.59858216
1378874,-11.38945829
1378875,-9.464659497
1378876,-6.986175316
1378877,-4.458859813
1378878,-2.309341744
1378879,-1.992327809
1378880,-6.269494643
1378881,-10.55461971
1378882,-9.689146957
1378883,-9.239846475
1378884,-8.540258945
1378885,-8.243708441
1378886,-9.447222189
1378887,-8.22273821
1378888,-10.82383816
1378889,-7.497963844
1378890,-4.356381184
1378891,-1.825436397
1378892,-6.11761089
1378893,-18.24194816
1378894,-24.29226606
1378895,-21.95202984
1378896,-18.38485572
1378897,-14.23000118
1378898,-9.999852411
1378899,-7.462079407
1378900,-8.392240654
1378901,-7.841707397
1378902,-6.917917273
1378903,-6.84259222
1378904,-7.077525554
1378905,-7.253990364
1378906,-7.017295509
1378907,-7.390384364
1378908,-7.509136418
1378909,-6.834061926
1378910,-6.670528885
1378911,-6.638817448
1378912,-6.755237668
1378913,-6.865405362
1378914,-6.930961826
1378915,-7.33330936
1378916,-7.535574921
1378917,-6.966329434
1378918,-7.06459146
1378919,-7.31912883
1378920,-7.596082855
1378921,-7.829230252
1378922,-7.903211783
1378923,-7.869771964
1378924,-7.883200795
1378925,-7.941455379
1378926,-8.025190384
1378927,-8.083975749
1378928,-7.96142509
1378929,-7.75946358
1378930,-7.709762544
1378931,-7.740291495
1378932,-7.887031956
1378933,-8.125144748
1378934,-8.430590057
1378935,-8.925498221
1378936,-9.61524798
1378937,-9.697670856
1378938,-9.776603247
1378939,-9.856822769
1378940,-9.955879514
1378941,-10.09527566
1378942,-10.30860217
1378943,-10.79873853
1378944,-10.33682487
1378945,-11.03527758
1378946,-11.98150355
1378947,-12.69816213
1378948,-12.4323051
1378949,-11.85630421
1378950,-11.24763439
1378951,-10.93747657
1378952,-11.50264673
1378953,-12.10625872
1378954,-12.62142611
1378955,-13.04698386
1378956,-13.3924151
1378957,-13.64833785
1378958,-13.96899619
1378959,-14.10130555
1378960,-14.69358219
1378961,-14.9950103
1378962,-15.33677084
1378963,-15.7119677
1378964,-16.05183417
1378965,-16.11566283
1378966,-16.17928453
1378967,-16.42985644
1378968,-16.68863018
1378969,-17.02557706
1378970,-17.36720853
1378971,-17.59144949
1378972,-17.74635283
1378973,-18.03606654
1378974,-18.54886664
1378975,-19.40099137
1378976,-20.37456101
1378977,-21.92806619
1378978,-22.24705369
1378979,-23.22404755
1378980,-23.43669271
1378981,-23.38374245
1378982,-23.40727822
1378983,-23.78658763
1378984,-22.58280762
1378985,-21.28916797
1378986,-20.22037275
1378987,-19.33502214
1378988,-18.95781609
1378989,-19.71197122
1378990,-19.39096291
1378991,-19.87892847
1378992,-20.68721402
1378993,-20.96046943
1378994,-21.01459171
1378995,-20.99475106
1378996,-21.19686431
1378997,-20.37113564
1378998,-20.48743319
1378999,-21.20638233
1379000,-20.61239998
1379001,-19.92644418
1379002,-20.88611583
1379003,-20.27154404
1379004,-17.529387
1379005,-17.91740634
1379006,-18.79868278
1379007,-16.76699284
1379008,-16.09993007
1379009,-14.8953036
1379010,-14.99071405
1379011,-15.0294582
1379012,-14.737826
1379013,-13.70793654
1379014,-14.25251028
1379015,-12.86138589
1379016,-12.52447622
1379017,-11.86986966
1379018,-11.85016505
1379019,-11.7699839
1379020,-11.852587
1379021,-11.2137132
1379022,-11.0036051
1379023,-10.41956516
1379024,-10.07912199
1379025,-9.618821017
1379026,-9.280664333
1379027,-9.0655513
1379028,-9.063783385
1379029,-8.604951508
1379030,-8.093929211
1379031,-7.929949686
1379032,-7.909412567
1379033,-7.947575935
1379034,-8.029389546
1379035,-8.218156512
1379036,-7.747285254
1379037,-7.556642821
1379038,-7.436633286
1379039,-7.320129932
1379040,-7.155682411
1379041,-7.126224326
1379042,-7.114904668
1379043,-6.477182547
1379044,-6.18901409
1379045,-6.547203854
1379046,-7.027645459
1379047,-6.34353024
1379048,-6.102615875
1379049,-5.91316116
1379050,-5.690577072
1379051,-5.396253177
1379052,-5.135174927
1379053,-5.347245122
1379054,-4.582566797
1379055,-4.484714921
1379056,-4.448562186
1379057,-4.565306513
1379058,-5.042275946
1379059,-5.762440709
1379060,-5.631966115
1379061,-5.807613533
1379062,-5.982017422
1379063,-6.030576668
1379064,-5.893496663
1379065,-5.625376401
1379066,-5.676518047
1379067,-4.403429185
1379068,-4.610182262
1379069,-5.167240993
1379070,-5.781706975
1379071,-6.362834875
1379072,-7.253124719
1379073,-7.76381564
1379074,-8.467734883
1379075,-9.226541473
1379076,-9.920808398
1379077,-10.63716235
1379078,-11.75681028
1379079,-13.38346797
1379080,-16.95184202
1379081,-20.12982944
1379082,-23.54226533
1379083,-23.86049474
1379084,-22.49873833
1379085,-17.95858174
1379086,-17.41152327
1379087,-17.76263672
1379088,-18.27551472
1379089,-18.16442033
1379090,-17.98882408
1379091,-17.66894011
1379092,-17.20944955
1379093,-16.21499863
1379094,-14.95623825
1379095,-14.12058112
1379096,-12.96383777
1379097,-11.62021048
1379098,-10.34333842
1379099,-9.358814795
1379100,-8.869984749
1379101,-8.41771468
1379102,-8.164660941
1379103,-8.519774149
1379104,-9.421979544
1379105,-9.670741104
1379106,-9.279977747
1379107,-9.072165431
1379108,-8.72990609
1379109,-8.340778098
1379110,-8.470655054
1379111,-9.812018527
1379112,-9.977017758
1379113,-10.24683966
1379114,-10.56338894
1379115,-10.70154911
1379116,-10.77317498
1379117,-10.86459498
1379118,-11.97918857
1379119,-11.37120475
1379120,-11.33112348
1379121,-11.22869601
1379122,-11.29200493
1379123,-11.56203264
1379124,-12.24703966
1379125,-12.04750766
1379126,-11.36271806
1379127,-11.10234674
1379128,-10.87982544
1379129,-10.80080701
1379130,-11.02124239
1379131,-12.38803338
1379132,-11.6489192
1379133,-12.06650417
1379134,-12.84450087
1379135,-13.71519075
1379136,-14.4279984
1379137,-15.01422425
1379138,-16.79950365
1379139,-17.09077191
1379140,-17.35086302
1379141,-17.52689878
1379142,-17.60788337
1379143,-17.19673987
1379144,-17.28334156
1379145,-17.38916068
1379146,-17.76073916
1379147,-17.12469194
1379148,-17.71905682
1379149,-20.1870213
1379150,-21.68779481
1379151,-22.97248616
1379152,-24.64955356
1379153,-23.39218612
1379154,-22.92491464
1379155,-19.56993571
1379156,-18.63582063
1379157,-16.52601336
1379158,-11.22130111
1379159,-5.210352315
1379160,-1.428207155
1379161,-1.01380636
1379162,-2.372506057
1379163,-3.735500768
1379164,-4.770146917
1379165,-7.186100903
1379166,-11.66649022
1379167,-17.70184392
1379168,-23.80615388
1379169,-29.04444111
1379170,-33.02599111
1379171,-35.44179249
1379172,-36.04490684
1379173,-35.22920081
1379174,-33.63136578
1379175,-31.98248503
1379176,-30.11138064
1379177,-28.07936746
1379178,-17.87567052
1379179,-4.703778294
1381435,-3.0717E-06
1381436,-0.440506433
1381437,-2.18044903
1381438,-3.958144446
1381439,-5.198917548
1381440,-6.988692604
1381441,-10.80210112
1381442,-13.57275526
1381443,-14.65475433
1381444,-14.43200048
1381445,-14.60650844
1381446,-15.15503658
1381447,-15.86871744
1381448,-16.22358531
1381449,-15.43455092
1381450,-14.10679475
1381451,-13.38822698
1381452,-12.3605839
1381453,-10.95228032
1381454,-8.986664836
1381455,-6.336308588
1381456,-3.252097426
1381457,-0.989240199
1381458,-1.917890347
1381459,-5.726490578
1381460,-7.180395438
1381461,-7.4824177
1381462,-7.265640816
1381463,-6.95593065
1381464,-6.671010832
1381465,-3.174327464
1381467,-0.963712542
1381471,-3.182955135
1381472,-13.62699264
1381473,-23.41303601
1381474,-22.24827222
1381475,-19.03432538
1381476,-14.71399722
1381477,-8.703218765
1381478,-8.244685126
1381479,-8.468729008
1381480,-7.8644095
1381481,-7.731912355
1381482,-7.537175404
1381483,-7.727697496
1381484,-7.492176407
1381485,-7.300947382
1381486,-7.152501791
1381487,-7.033679974
1381488,-6.583817899
1381489,-6.671824155
1381490,-6.8847536
1381491,-7.140905988
1381492,-6.91628714
1381493,-6.662281133
1381494,-7.110719458
1381495,-7.431989964
1381496,-7.389741962
1381497,-7.491514819
1381498,-7.676339584
1381499,-7.817651889
1381500,-7.90578837
1381501,-7.97590909
1381502,-7.962263992
1381503,-7.954363312
1381504,-7.962479677
1381505,-8.01447534
1381506,-8.107683604
1381507,-7.93900204
1381508,-7.781036682
1381509,-7.721463574
1381510,-7.753411043
1381511,-7.89581456
1381512,-8.172704054
1381513,-8.453525867
1381514,-8.639548233
1381515,-9.243843324
1381516,-9.570422227
1381517,-9.80601308
1381518,-9.963953439
1381519,-10.02102321
1381520,-10.08984459
1381521,-10.37081814
1381522,-10.34495228
1381523,-10.63414509
1381524,-11.26208932
1381525,-12.6996039
1381526,-12.60875828
1381527,-12.18599804
1381528,-11.78901297
1381529,-11.36545278
1381530,-11.27369908
1381531,-12.0876959
1381532,-12.79266334
1381533,-13.22288475
1381534,-13.56137223
1381535,-13.85159754
1381536,-14.16854331
1381537,-14.33945729
1381538,-14.75490984
1381539,-14.95997756
1381540,-15.23096799
1381541,-15.61569567
1381542,-16.03584328
1381543,-16.36283844
1381544,-16.40296971
1381545,-16.49653493
1381546,-16.73209613
1381547,-17.06354567
1381548,-17.41484167
1381549,-17.65193999
1381550,-17.73030265
1381551,-17.62791703
1381552,-17.71928471
1381553,-18.37971998
1381554,-19.490458
1381555,-20.97891947
1381556,-21.31342928
1381557,-21.45866926
1381558,-21.94660692
1381559,-21.84137148
1381560,-21.60459756
1381561,-21.39653351
1381562,-22.08016388
1381563,-20.87134464
1381564,-20.01052742
1381565,-19.30848771
1381566,-19.15627956
1381567,-19.17847007
1381568,-19.30021729
1381569,-19.15089268
1381570,-19.85145573
1381571,-20.37720736
1381572,-20.33467507
1381573,-20.17273612
1381574,-21.06335385
1381575,-21.24989828
1381576,-20.16517147
1381577,-20.79903743
1381578,-19.70272062
1381579,-19.25101331
1381580,-18.52093694
1381581,-18.57063391
1381582,-17.97817007
1381583,-16.37043681
1381584,-16.71956434
1381585,-16.38108035
1381586,-14.8237568
1381587,-15.21144942
1381588,-14.65382531
1381589,-13.71677786
1381590,-13.21023785
1381591,-12.78937516
1381592,-12.79177269
1381593,-11.95221929
1381594,-12.10258802
1381595,-11.65118301
1381596,-11.17062979
1381597,-10.56376218
1381598,-10.57721136
1381599,-10.39336211
1381600,-9.926013895
1381601,-9.51686852
1381602,-8.956642831
1381603,-8.851341701
1381604,-8.648181427
1381605,-8.397859497
1381606,-8.148151483
1381607,-7.964165039
1381608,-7.709642784
1381609,-7.442116672
1381610,-7.367252055
1381611,-7.34545513
1381612,-7.336320222
1381613,-7.247087878
1381614,-7.716644682
1381615,-6.963427286
1381616,-6.791270934
1381617,-6.680325961
1381618,-6.553555792
1381619,-6.366584065
1381620,-6.274287955
1381621,-6.106299371
1381622,-5.426608301
1381623,-5.180604131
1381624,-5.258977254
1381625,-5.573616769
1381626,-5.15220412
1381627,-5.148352611
1381628,-4.982867944
1381629,-4.766982285
1381630,-4.503987
1381631,-4.545404821
1381632,-4.060853293
1381633,-3.841385294
1381634,-3.6633075
1381635,-3.634213346
1381636,-3.762706666
1381637,-4.194128007
1381638,-4.670941635
1381639,-4.616754245
1381640,-4.858390949
1381641,-4.967874673
1381642,-4.862463956
1381643,-4.534182541
1381644,-4.354266197
1381645,-3.99975615
1381646,-3.44535656
1381647,-3.846755605
1381648,-4.406351099
1381649,-4.992199933
1381650,-5.763877831
1381651,-6.694622182
1381652,-7.335202267
1381653,-8.126527222
1381654,-8.783381314
1381655,-8.585502695
1381656,-9.517740559
1381657,-9.667086676
1381658,-11.11189035
1381659,-11.65891742
1381660,-10.58624801
1381661,-15.06755355
1381662,-17.37589288
1381663,-19.83580552
1381664,-18.70838829
1381665,-18.53211882
1381666,-19.26072086
1381667,-19.08050628
1381668,-18.87549088
1381669,-18.73670517
1381670,-18.61699852
1381671,-18.06186729
1381672,-16.84542991
1381673,-15.95521216
1381674,-14.7464778
1381675,-13.13833991
1381676,-11.35658006
1381677,-9.799042575
1381678,-8.898657999
1381679,-8.027286768
1381680,-7.58943268
1381681,-7.430972003
1381682,-7.949177582
1381683,-8.654911249
1381684,-8.425528738
1381685,-8.322024591
1381686,-8.08337346
1381687,-7.843618909
1381688,-7.723875055
1381689,-8.139971169
1381690,-8.547552686
1381691,-8.780887862
1381692,-9.160083902
1381693,-9.343731413
1381694,-9.330125267
1381695,-9.227276312
1381696,-9.818182104
1381697,-9.741363538
1381698,-9.877428488
1381699,-9.69140961
1381700,-9.448022722
1381701,-9.046576877
1381702,-9.435390935
1381703,-10.82475206
1381704,-9.59816472
1381705,-9.393835332
1381706,-8.995016071
1381707,-8.53678532
1381708,-8.158296213
1381709,-9.226305441
1381710,-8.724290154
1381711,-8.772762776
1381712,-8.880009137
1381713,-9.029957542
1381714,-9.414891605
1381715,-10.30668833
1381716,-13.19752002
1381717,-14.8170793
1381718,-15.40383186
1381719,-16.0226906
1381720,-16.63663568
1381721,-17.43119532
1381722,-18.25995636
1381723,-19.11134742
1381724,-19.6676437
1381725,-19.85533922
1381726,-19.58266516
1381727,-19.53176594
1381728,-20.92950621
1381729,-22.60108092
1381730,-25.01309183
1381731,-25.71644193
1381732,-25.44164474
1381733,-20.42856004
1381734,-18.0381699
1381735,-16.28344212
1381736,-15.24688214
1381737,-10.82886111
1381738,-5.988580975
1381739,-4.438854348
1381740,-7.022738782
1381741,-9.346888779
1381742,-6.824819467
1381743,-5.73483658
1381744,-8.653167751
1381745,-14.45645248
1381746,-20.87873256
1381747,-26.82113729
1381748,-31.78426458
1381749,-35.20394189
1381750,-36.28839895
1381751,-35.68878206
1381752,-33.92241081
1381753,-31.55077418
1381754,-29.31513157
1381755,-27.10905925
1381756,-23.34446113
1381757,-11.36698175
1381758,-1.676399419
1384016,-0.03853934
1384017,-0.823657356
1384018,-2.03453875
1384019,-2.878233327
1384020,-6.990556444
1384021,-11.15394825
1384022,-13.1120264
1384023,-13.11909457
1384024,-13.0339207
1384025,-13.32791555
1384026,-14.23887971
1384027,-15.51935853
1384028,-15.47079754
1384029,-14.89825574
1384030,-13.95647951
1384031,-13.26082895
1384032,-12.37002053
1384033,-11.00405158
1384034,-9.042993375
1384035,-6.001965042
1384036,-1.974507821
1384037,-0.576528436
1384038,-2.717303616
1384039,-4.379310017
1384040,-5.204513718
1384041,-5.604030029
1384042,-5.717206842
1384043,-5.084577434
1384044,-1.134206205
1384051,-0.419190874
1384052,-6.166486977
1384053,-22.69670299
1384054,-19.12185027
1384055,-17.03209875
1384056,-13.22111509
1384057,-8.84252596
1384058,-8.76046062
1384059,-8.505052373
1384060,-8.244186319
1384061,-8.191626736
1384062,-7.711956596
1384063,-8.046366417
1384064,-7.97694391
1384065,-7.145701625
1384066,-7.387913585
1384067,-6.801205211
1384068,-6.932218144
1384069,-7.086630812
1384070,-7.560468169
1384071,-7.408824518
1384072,-7.088492908
1384073,-7.011181929
1384074,-6.982470309
1384075,-7.322287939
1384076,-7.53017932
1384077,-7.75104549
1384078,-7.965875981
1384079,-8.007705405
1384080,-8.081376489
1384081,-8.071567786
1384082,-8.039398238
1384083,-7.976145122
1384084,-7.833933453
1384085,-7.917547536
1384086,-7.973797009
1384087,-7.8636828
1384088,-7.762800586
1384089,-7.71718651
1384090,-7.748396814
1384091,-7.921162431
1384092,-8.349823476
1384093,-8.597516496
1384094,-8.963480786
1384095,-9.285595427
1384096,-9.600012282
1384097,-9.912353101
1384098,-10.10701913
1384099,-10.12356928
1384100,-10.02423581
1384101,-9.973226129
1384102,-9.968503162
1384103,-10.17247094
1384104,-11.65096791
1384105,-12.51317109
1384106,-12.08523675
1384107,-11.9563016
1384108,-11.80327722
1384109,-12.03371896
1384110,-12.1124502
1384111,-13.0198111
1384112,-13.40011114
1384113,-13.65141557
1384114,-13.91917132
1384115,-14.23047325
1384116,-14.54777946
1384117,-14.80712991
1384118,-15.08184337
1384119,-14.91985559
1384120,-15.31196537
1384121,-15.81967973
1384122,-16.25964823
1384123,-16.41178894
1384124,-16.42670663
1384125,-16.65988775
1384126,-16.9836052
1384127,-17.380131
1384128,-17.78492489
1384129,-18.08169631
1384130,-17.79174192
1384131,-17.19815722
1384132,-17.31652209
1384133,-18.15611503
1384134,-19.45300796
1384135,-20.25198942
1384136,-20.39101582
1384137,-20.75321929
1384138,-20.71697034
1384139,-20.53766733
1384140,-20.30233054
1384141,-20.16586445
1384142,-20.12148809
1384143,-19.90863829
1384144,-19.38185649
1384145,-19.22725546
1384146,-19.69911852
1384147,-20.15844862
1384148,-18.71086605
1384149,-18.92123228
1384150,-19.93190896
1384151,-19.91112186
1384152,-20.05053893
1384153,-20.08168354
1384154,-21.31689186
1384155,-20.78746604
1384156,-19.60072917
1384157,-19.84568632
1384158,-18.39252385
1384159,-17.66049528
1384160,-17.7465098
1384161,-17.14330359
1384162,-16.9716943
1384163,-15.86720009
1384164,-14.55994965
1384165,-14.70590586
1384166,-14.02336147
1384167,-14.2787796
1384168,-12.74650336
1384169,-12.3228176
1384170,-12.3796025
1384171,-12.09270839
1384172,-11.78095067
1384173,-11.35458367
1384174,-11.60382892
1384175,-10.60948032
1384176,-9.848079117
1384177,-9.501579918
1384178,-9.449529607
1384179,-8.722208885
1384180,-8.551786148
1384181,-8.446916968
1384182,-8.179275165
1384183,-8.056544865
1384184,-7.882163068
1384185,-7.707253395
1384186,-7.52812305
1384187,-7.464100214
1384188,-7.045792607
1384189,-6.89952886
1384190,-6.826322282
1384191,-6.78471145
1384192,-6.69244964
1384193,-6.690909036
1384194,-6.597937386
1384195,-6.191714507
1384196,-6.023328273
1384197,-5.896472063
1384198,-5.749639746
1384199,-5.582665054
1384200,-5.752229704
1384201,-4.81616591
1384202,-4.595753492
1384203,-4.260442854
1384204,-4.794531475
1384205,-4.342805269
1384206,-4.358778712
1384207,-4.317286187
1384208,-4.19560873
1384209,-4.015277877
1384210,-3.881097404
1384211,-3.784019318
1384212,-3.458732487
1384213,-3.128204697
1384214,-2.899144842
1384215,-2.90175602
1384216,-3.035029571
1384217,-3.761663125
1384218,-3.528862509
1384219,-3.816886208
1384220,-3.998410302
1384221,-3.995435484
1384222,-3.786419463
1384223,-3.364762642
1384224,-2.767235452
1384225,-2.807821056
1384226,-3.242379124
1384227,-3.666643053
1384228,-4.031411776
1384229,-4.436186488
1384230,-5.031529509
1384231,-6.142271013
1384232,-7.027964626
1384233,-6.915476724
1384234,-4.88616687
1384235,-3.217021951
1384236,-3.825865892
1384237,-2.7084902
1384238,-2.812345198
1384239,-0.839033961
1384243,-7.01121216
1384244,-11.22545086
1384245,-10.33162983
1384246,-14.54707253
1384247,-17.4718847
1384248,-18.63789841
1384249,-18.87549786
1384250,-19.02383648
1384251,-18.14535173
1384252,-17.87581702
1384253,-16.78346974
1384254,-15.22681941
1384255,-13.06483975
1384256,-10.93518369
1384257,-9.394942822
1384258,-8.361882042
1384259,-7.63548452
1384260,-7.244419437
1384261,-7.200762218
1384262,-7.515314529
1384263,-7.743868021
1384264,-7.760317017
1384265,-7.634740961
1384266,-7.403336481
1384267,-7.26822496
1384268,-7.461528278
1384269,-7.620791231
1384270,-7.859782457
1384271,-8.198555965
1384272,-8.359553696
1384273,-8.306088936
1384274,-8.134753464
1384275,-8.396784563
1384276,-8.510171828
1384277,-8.580379752
1384278,-8.640113315
1384279,-8.650577792
1384280,-8.333167516
1384281,-7.43094061
1384282,-8.014255005
1384283,-7.666599481
1384284,-7.875497777
1384285,-7.578083954
1384286,-6.911882758
1384287,-6.217243181
1384288,-6.385678249
1384289,-6.900026505
1384290,-6.176140457
1384291,-6.217397823
1384292,-6.112619334
1384293,-5.993328941
1384294,-6.234945589
1384295,-8.472555519
1384296,-10.37303893
1384297,-11.86173993
1384298,-12.90840511
1384299,-13.98499405
1384300,-15.47601583
1384301,-16.75942586
1384302,-18.46603332
1384303,-19.88998129
1384304,-20.94709583
1384305,-21.24006167
1384306,-20.59209192
1384307,-20.06684956
1384308,-20.84116741
1384309,-22.78005139
1384310,-24.76409308
1384311,-26.43322608
1384312,-24.24788505
1384313,-18.68015513
1384314,-22.12873068
1384315,-16.56148562
1384316,-13.95519819
1384317,-10.91924164
1384318,-8.40679151
1384319,-11.76432262
1384320,-12.78648813
1384321,-16.02465559
1384322,-11.20078376
1384323,-7.61620779
1384324,-12.39632706
1384325,-18.58651085
1384326,-24.79641436
1384327,-30.27553806
1384328,-34.76824523
1384329,-36.65429987
1384330,-36.39751322
1384331,-34.45248543
1384332,-31.48731293
1384333,-28.80056298
1384334,-26.0113402
1384335,-21.93404722
1384336,-19.27209691
1384337,-8.315650562
1384338,-0.635779216
1386596,-0.045837164
1386597,-0.200951215
1386598,-1.428706107
1386599,-6.945690578
1386600,-11.52166766
1386601,-11.1131426
1386602,-11.19141689
1386603,-11.06503623
1386604,-11.17367727
1386605,-11.73568716
1386606,-14.23481833
1386607,-15.10262932
1386608,-13.64990636
1386609,-13.29337812
1386610,-13.1173377
1386611,-12.6980133
1386612,-11.85332649
1386613,-10.18488995
1386614,-5.240746971
1386615,-1.004528946
1386616,-2.345491282
1386617,-3.167733971
1386618,-3.63943483
1386619,-4.150960293
1386620,-4.451221326
1386621,-4.740517912
1386622,-2.792801624
1386623,-0.320065565
1386632,-10.93769284
1386633,-11.66859241
1386634,-12.35016825
1386635,-10.78903912
1386636,-9.922645496
1386637,-8.730985094
1386638,-8.50405941
1386639,-8.405524727
1386640,-8.207010681
1386641,-7.851234142
1386642,-7.825252007
1386643,-7.496705782
1386644,-7.37901064
1386645,-7.819675021
1386646,-7.368184557
1386647,-7.362528506
1386648,-7.780786116
1386649,-7.98988033
1386650,-7.219002383
1386651,-7.623978827
1386652,-7.534746483
1386653,-7.587841498
1386654,-7.60780714
1386655,-7.747949748
1386656,-8.021119702
1386657,-8.152094847
1386658,-8.178732756
1386659,-8.173436568
1386660,-8.15555045
1386661,-8.137853275
1386662,-8.087024982
1386663,-7.973154025
1386664,-7.905639542
1386665,-7.952961072
1386666,-7.888826614
1386667,-7.821402823
1386668,-7.783315031
1386669,-7.821455727
1386670,-7.993435345
1386671,-8.432119034
1386672,-8.721373471
1386673,-8.993082468
1386674,-9.312682146
1386675,-9.681993324
1386676,-10.0833822
1386677,-10.32366637
1386678,-10.16188554
1386679,-9.892035736
1386680,-9.822373709
1386681,-9.834674121
1386682,-9.892156659
1386683,-11.44723616
1386684,-11.19597359
1386685,-11.55815846
1386686,-11.74047058
1386687,-12.00956695
1386688,-12.41843502
1386689,-12.99981697
1386690,-13.49451817
1386691,-13.70041607
1386692,-13.89315663
1386693,-14.07559317
1386694,-14.28411067
1386695,-14.51156888
1386696,-15.1422862
1386697,-14.40943209
1386698,-14.73723883
1386699,-15.35509646
1386700,-16.01462132
1386701,-16.54922009
1386702,-16.74427795
1386703,-16.63981456
1386704,-16.87598503
1386705,-17.15444826
1386706,-17.50926846
1386707,-17.89766917
1386708,-18.20504344
1386709,-17.95439827
1386710,-16.6565926
1386711,-17.12386176
1386712,-18.06893546
1386713,-18.82911348
1386714,-19.39533125
1386715,-19.7675469
1386716,-19.84580724
1386717,-20.01271333
1386718,-19.84807222
1386719,-19.73231184
1386720,-19.75547554
1386721,-19.91430771
1386722,-19.77752303
1386723,-19.42595147
1386724,-19.99301221
1386725,-21.38349245
1386726,-20.4054661
1386727,-18.64807337
1386728,-18.57541153
1386729,-19.38539232
1386730,-19.7863504
1386731,-19.04760945
1386732,-19.45650542
1386733,-20.81798511
1386734,-20.28634547
1386735,-18.44841695
1386736,-17.10355951
1386737,-16.15133158
1386738,-16.75461918
1386739,-16.68032371
1386740,-16.30396761
1386741,-16.04448927
1386742,-14.62897218
1386743,-13.67347934
1386744,-13.92031078
1386745,-12.66006213
1386746,-12.79565734
1386747,-11.79875889
1386748,-11.34137867
1386749,-11.33816956
1386750,-10.94987233
1386751,-10.41183075
1386752,-10.43353292
1386753,-10.16239249
1386754,-9.261191684
1386755,-8.767126492
1386756,-8.412165019
1386757,-8.131651328
1386758,-7.880788152
1386759,-7.873089203
1386760,-7.71011543
1386761,-7.463366537
1386762,-7.336083028
1386763,-7.217938495
1386764,-7.091068913
1386765,-7.117999828
1386766,-6.930110133
1386767,-6.554944661
1386768,-6.366657898
1386769,-6.263964166
1386770,-6.204855565
1386771,-6.126973109
1386772,-6.084453612
1386773,-6.004781149
1386774,-5.534226732
1386775,-5.21691703
1386776,-5.011544101
1386777,-4.855422235
1386778,-4.921875156
1386779,-4.929048555
1386780,-4.32203735
1386781,-4.009962213
1386782,-3.94447028
1386783,-3.972925811
1386784,-3.714116608
1386785,-3.712846628
1386786,-3.69617439
1386787,-3.608483812
1386788,-3.471677918
1386789,-3.381333433
1386790,-3.349312713
1386791,-2.812667271
1386792,-2.346608946
1386793,-2.270548472
1386794,-2.250418742
1386795,-2.59314288
1386796,-2.89374895
1386797,-2.913979111
1386798,-3.148523225
1386799,-3.29252926
1386800,-3.226107733
1386801,-2.907735306
1386802,-2.438249573
1386803,-2.23180607
1386804,-2.417657807
1386805,-2.567390092
1386806,-2.880090191
1386807,-3.493724538
1386808,-4.106094717
1386809,-5.035601353
1386810,-5.221300484
1386811,-3.537245428
1386812,-1.602390273
1386813,-0.299820925
1386815,-0.002628332
1386817,0
1386824,-2.523296853
1386825,-6.176384047
1386826,-9.896659872
1386827,-14.45851514
1386828,-18.0509075
1386829,-18.66195392
1386830,-18.8275659
1386831,-18.404265
1386832,-17.59731193
1386833,-15.57271225
1386834,-12.87780581
1386835,-10.35001127
